ID_Venta;ID_Tiempo;ID_Producto;ID_Cliente;ID_Tienda;Cantidad;Precio_Unitario;Descuento;Total_Venta
19026;1448;71;3071;4;1;51660;0;51660
20217;1618;102;4642;5;3;17220;0;51660
20656;1751;88;4255;5;1;51648;0;51648
6052;2067;46;848;1;10;6455;12910;51640
8911;1565;19;1419;2;2;25810;0;51620
14682;40;109;4223;3;1;51612;0;51612
19340;1059;19;3680;2;2;30360;9108;51612
12994;248;57;2112;3;3;17202;0;51606
4664;1793;1;596;3;2;25802;0;51604
16421;1431;40;188;5;1;51602;0;51602
29819;851;113;3530;5;1;60706;9106;51600
17470;828;14;929;3;6;8600;0;51600
35796;1376;30;1742;4;5;11461;5730;51575
30886;1134;57;2691;5;3;18096;2714;51574
22417;2168;43;4655;3;3;17190;0;51570
20765;812;109;365;4;1;51553;0;51553
22435;114;59;2673;3;5;1031000;0;51550
89;1918;115;839;5;2;25774;0;51548
8036;221;56;4415;3;4;12883;0;51532
35675;413;88;3998;3;1;51524;0;51524
15714;1854;68;434;1;3;17174;0;51522
10544;1648;59;1808;3;6;9541;5725;51521
7950;633;37;2523;4;8;6440;0;51520
1765;341;50;1279;3;2;32199;12880;51518
1888;557;5;4172;3;3;17170;0;51510
29293;1758;88;3872;2;1;57215;5722;51493
35193;476;77;2640;3;6;8582;0;51492
1532;1291;102;798;3;3;18066;2710;51488
8320;1065;59;721;2;6;8581;0;51486
12971;1069;66;3656;2;3;17161;0;51483
2591;1778;40;493;2;1;51478;0;51478
3830;497;71;4290;3;1;51475;0;51475
14307;331;102;2445;3;3;17152;0;51456
9044;581;51;973;3;3;24497;22047;51444
37245;780;106;50;4;1;54148;2707;51441
36098;1046;113;617;2;1;51431;0;51431
19189;424;78;661;3;5;12853;12853;51412
11510;765;50;2449;4;2;28556;5711;51401
3006;1802;81;2986;1;6;8565;0;51390
20271;917;99;3369;5;1;51389;0;51389
26264;1409;71;1547;4;1;51381;0;51381
547;255;3;2712;3;1;64220;12844;51376
9059;494;16;1006;3;2;25682;0;51364
20266;255;99;3733;3;1;51363;0;51363
3281;1026;3;1000;5;1;68482;17120;51362
28458;59;51;2209;3;2;27031;2703;51359
26547;2013;57;3950;1;3;19022;5707;51359
11671;767;2;3311;4;3;17118;0;51354
16424;1524;106;741;4;1;60412;9062;51350
15125;427;15;4890;3;1;51347;0;51347
12237;1659;102;4572;5;3;17115;0;51345
13985;2089;51;4644;1;2;28521;5704;51338
27918;1430;106;1120;2;1;51337;0;51337
15832;681;30;3306;4;4;12833;0;51332
1744;26;8;1570;3;1;51325;0;51325
1120;293;2;1375;3;4;13504;2701;51315
18124;1286;1;509;1;2;25656;0;51312
18201;1926;70;3813;4;4;12826;0;51304
26593;1577;42;2177;2;5;10260;0;51300
19137;625;40;3846;4;1;51298;0;51298
14246;218;43;968;3;3;17099;0;51297
16339;1132;16;2486;3;2;25647;0;51294
32022;687;44;4708;4;4;12822;0;51288
8878;760;99;429;4;1;51287;0;51287
21109;369;84;1388;3;1;51286;0;51286
37542;782;4;734;4;3;17093;0;51279
37710;1256;6;530;2;2;30162;9049;51275
23261;2131;15;827;2;1;53971;2699;51272
8854;1478;90;1375;1;2;34174;17087;51261
19470;918;19;2734;4;2;25624;0;51248
33816;1118;71;2581;4;1;51247;0;51247
35568;2046;88;844;2;1;51247;0;51247
32408;1480;28;1031;3;5;10249;0;51245
36125;940;74;2328;5;3;17081;0;51243
7947;1325;2;847;5;4;12810;0;51240
21006;1152;88;1282;5;1;51238;0;51238
26640;1074;66;4705;3;3;18974;5692;51230
23170;1329;2;121;1;4;14225;5690;51210
32740;535;82;1236;3;6;8532;0;51192
12850;1082;84;2297;3;1;51185;0;51185
17208;1050;8;3013;4;1;51149;0;51149
11284;20;19;963;3;2;25571;0;51142
15444;1260;106;3493;5;1;51137;0;51137
32972;1107;70;2724;4;4;12783;0;51132
24956;860;106;3050;3;1;51128;0;51128
14896;150;94;3855;3;2;28403;5681;51125
25012;1080;72;4249;3;2;25561;0;51122
22881;1486;71;2038;5;1;51119;0;51119
36940;727;106;2738;4;1;51117;0;51117
36430;1549;97;1343;2;3;22714;17036;51106
27459;816;80;4303;4;4;13444;2689;51087
10751;968;51;2010;2;2;25538;0;51076
19300;1817;20;4929;5;2;34049;17024;51074
34930;1434;82;2009;1;6;8511;0;51066
4743;72;4;3594;3;3;17019;0;51057
19584;1080;92;3257;2;1;51051;0;51051
817;1246;88;2776;4;1;51044;0;51044
9241;764;115;3514;3;2;25519;0;51038
37219;286;115;552;3;2;28347;5669;51025
12856;465;72;1512;3;2;28347;5669;51025
27915;1779;2;997;1;3;17008;0;51024
31056;2166;8;2498;4;1;50986;0;50986
23545;1933;85;2181;4;3;24274;21847;50975
37561;402;1;4963;3;2;25484;0;50968
31273;1100;109;4191;5;1;50963;0;50963
18552;1848;106;1004;2;1;50959;0;50959
3019;149;92;414;3;1;50958;0;50958
33360;30;40;465;3;1;56616;5662;50954
21644;1066;106;3773;2;1;50952;0;50952
5862;1086;84;776;4;1;50944;0;50944
21485;1935;86;3427;5;1;72769;21831;50938
16999;1498;19;3216;4;2;25465;0;50930
2199;1141;35;1899;3;6;9431;5659;50927
4424;1557;1;4341;4;2;25457;0;50914
32858;985;113;3284;4;1;50902;0;50902
16788;1297;51;3646;2;2;25451;0;50902
39744;2111;88;3591;2;1;50899;0;50899
790;2060;19;626;3;2;25449;0;50898
16684;1913;8;2913;1;1;50891;0;50891
1474;915;115;2250;5;2;26784;2678;50890
24120;1287;106;2836;1;1;59869;8980;50889
5356;919;15;2049;5;1;50878;0;50878
31330;262;71;4291;3;1;50876;0;50876
16299;1069;72;826;2;2;25433;0;50866
26762;1023;15;1630;4;1;50864;0;50864
23310;1377;82;3679;2;6;8476;0;50856
30140;1065;28;2104;2;5;10706;2676;50854
34710;360;77;3188;3;6;8921;2676;50850
1963;1819;92;3054;3;1;50845;0;50845
20414;1068;31;3427;5;5;11963;8972;50843
30383;1926;116;2596;1;4;12710;0;50840
31479;999;8;355;2;1;50829;0;50829
11693;1660;106;4680;3;1;50827;0;50827
2811;558;19;3071;3;2;25412;0;50824
35303;1070;71;202;2;1;50822;0;50822
35810;1294;32;152;2;;25410;0;50820
5675;2084;69;588;5;6;8470;0;50820
12211;1306;88;2021;2;1;50813;0;50813
12920;1071;32;4892;5;2;25399;0;50798
32699;815;74;4166;3;3;16931;0;50793
14744;970;113;2931;3;1;50788;0;50788
612;1724;71;1857;5;1;50788;0;50788
5625;103;72;4424;3;2;25391;0;50782
27299;1852;102;2674;3;3;16923;0;50769
2221;1498;99;3642;5;1;50768;0;50768
6856;746;113;4415;4;1;50764;0;50764
3118;32;72;1232;3;2;28202;5640;50764
3463;1351;34;2981;5;6;11281;16922;50764
19351;60;51;1094;3;2;28201;5640;50762
2754;777;72;1423;3;2;25381;0;50762
29950;1054;1;2887;4;2;25377;0;50754
39446;1780;79;1915;4;2;25374;0;50748
23712;2168;15;662;3;1;50734;0;50734
3649;1259;51;1443;5;2;25366;0;50732
20909;984;8;1860;3;1;50731;0;50731
2804;2089;40;2621;1;1;56351;5635;50716
21489;1585;43;3540;2;3;16905;0;50715
4230;423;59;2547;3;5;10142;0;50710
27904;1936;106;3679;2;1;50706;0;50706
36564;1114;80;3340;2;4;12675;0;50700
18319;1490;118;497;3;3;19880;8946;50694
15880;502;99;4803;3;1;50692;0;50692
29887;390;74;2264;3;3;16897;0;50691
32065;122;32;2247;3;2;25345;0;50690
32653;1055;116;194;2;4;12671;0;50684
10228;1703;5;2354;5;3;16893;0;50679
37802;654;79;1835;4;2;25338;0;50676
2063;1740;20;1040;4;2;33780;16890;50670
22588;927;79;2215;2;2;25334;0;50668
22164;1095;81;2493;4;5;10133;0;50665
17096;2027;40;2706;2;1;50659;0;50659
8112;695;8;2961;4;1;50657;0;50657
29724;103;85;1028;3;3;24121;21709;50654
26008;1409;90;3334;4;2;29796;8939;50653
10615;881;107;1608;3;1;72356;21707;50649
14779;1056;108;1121;2;3;16883;0;50649
24468;181;20;91;3;2;36172;21703;50641
24864;1590;116;4912;3;4;12660;0;50640
8587;1886;30;4588;3;5;11915;8936;50639
25723;472;106;1993;3;1;50637;0;50637
5368;837;4;4097;4;3;22504;16878;50634
29789;1561;84;1780;2;1;50633;0;50633
24245;874;40;901;4;1;50629;0;50629
32292;1086;2;2977;2;3;16876;0;50628
31493;1073;32;1811;2;2;25312;0;50624
6367;804;72;3042;4;2;28124;5625;50623
23738;1715;99;2422;1;1;50621;0;50621
27479;1612;71;3058;2;1;50617;0;50617
10081;1239;76;115;2;3;16871;0;50613
19053;2113;45;3348;3;3;19845;8930;50605
38441;1456;55;42;1;8;6658;2663;50601
2823;1347;59;3496;2;5;10120;0;50600
22071;692;8;1062;4;1;50598;0;50598
839;1221;32;3270;4;2;26627;2663;50591
11589;1689;108;4152;4;4;16862;16862;50586
1959;1352;92;2429;4;1;50583;0;50583
28246;2150;58;3416;5;6;N/A;0;50580
12621;1573;33;3225;4;3;19834;8925;50577
18359;354;19;4154;3;2;25286;0;50572
36685;530;115;3889;3;2;31602;12641;50563
10178;970;15;1144;4;1;50549;0;50549
13637;1612;72;2375;2;2;25274;0;50548
8291;2111;32;750;2;2;25274;0;50548
13156;135;118;3151;3;2;25269;0;50538
17177;966;40;2976;2;1;50537;0;50537
29089;751;80;1477;3;4;12632;0;50528
6669;346;55;4212;3;6;8421;0;50526
16009;1095;40;2037;4;1;63156;12631;50525
31943;634;15;3191;4;1;50524;0;50524
30713;1331;106;3099;3;1;56135;5614;50521
22576;734;40;1351;4;1;50521;0;50521
25638;1956;15;4250;1;1;50518;0;50518
29619;812;115;668;4;2;25256;0;50512
25043;1107;85;550;4;2;25255;0;50510
31957;1064;68;3306;5;3;16834;0;50502
4051;2029;106;3259;2;1;50497;0;50497
9005;1337;68;1820;4;4;15780;12624;50496
34962;1048;31;1414;4;6;12022;21640;50492
28417;675;43;2710;3;3;16829;0;50487
18010;402;15;3666;3;1;50486;0;50486
32126;1863;19;1506;5;2;26569;2657;50481
29232;1007;20;2486;4;2;33653;16826;50480
396;2020;44;865;1;4;12619;0;50476
5764;400;99;1754;3;1;50470;0;50470
15986;756;88;4173;4;1;50466;0;50466
14988;1652;88;3720;3;1;50462;0;50462
13824;899;19;3887;3;2;25230;0;50460
15495;882;69;788;5;6;10512;12614;50458
18348;1675;109;3819;1;1;50457;0;50457
29851;828;45;2507;4;2;25224;0;50448
2006;1629;113;142;1;1;59340;8901;50439
38845;468;107;775;3;1;67248;16812;50436
26612;80;74;2301;3;3;16812;0;50436
39573;1997;79;598;5;2;25217;0;50434
34293;1722;109;1583;4;1;50432;0;50432
18604;1367;8;1387;1;1;50431;0;50431
8616;2067;71;3408;1;;50431;0;50431
9312;787;43;107;4;3;16809;0;50427
17665;1384;52;;5;10;5042;0;50420
39050;2101;118;1717;1;3;19772;8897;50419
17322;9;65;3533;3;2;25205;0;50410
11093;82;113;3082;3;1;50408;0;50408
20646;1814;71;1590;4;1;50407;0;50407
8471;494;37;3451;3;8;6632;2653;50403
21956;391;71;1191;3;1;50383;0;50383
34596;2073;19;651;5;2;29636;8891;50381
17129;929;85;1133;5;2;25190;0;50380
7635;1425;7;1836;4;2;25186;0;50372
23468;858;115;1081;3;2;25185;0;50370
19591;1612;113;2127;3;1;N/A;0;50365
8824;158;113;3666;3;1;50364;0;50364
30934;64;71;1799;3;1;50361;0;50361
6513;1832;113;1145;5;1;50356;0;50356
32275;481;16;4215;3;2;25178;0;50356
10504;724;28;423;3;5;10068;0;50340
15329;2128;67;3441;1;5;13419;16774;50321
771;248;1;3835;3;2;25156;0;50312
2157;322;19;2096;3;2;25156;0;50312
516;50;45;3466;3;3;20962;12577;50309
36886;1929;71;915;5;1;50299;0;50299
38099;1695;56;1202;4;4;12574;0;50296
33462;1202;89;1447;4;1;67058;16764;50294
9983;710;19;1955;3;2;25144;0;50288
6480;287;79;147;3;2;27936;5587;50285
16153;1186;15;1370;4;1;55867;5587;50280
5615;955;65;2979;2;3;23942;21548;50278
14506;1050;47;1558;2;4;12569;0;50276
31413;891;69;1348;4;5;10054;0;50270
32445;1985;33;4043;3;2;25133;0;50266
38361;213;45;2183;3;3;23928;21535;50249
9042;721;16;4146;4;2;25123;0;50246
33319;1231;99;315;2;1;50244;0;50244
28383;1012;108;3080;2;3;16746;0;50238
21856;1939;106;4169;3;1;50232;0;50232
23324;1478;77;1054;1;5;10044;0;50220
39106;1701;106;57;3;1;50219;0;50219
24144;506;88;4647;3;1;50215;0;50215
2165;1052;15;2255;2;1;50206;0;50206
3525;382;92;1533;3;1;50205;0;50205
22075;1879;67;2666;4;5;12551;12551;50204
3261;457;42;4385;3;6;8367;0;50202
10219;1132;15;2812;4;1;62750;12550;50200
25665;2127;40;1735;2;1;50198;0;50198
21935;1647;85;1510;5;2;25098;0;50196
22479;1450;74;4977;2;3;17612;2642;50194
19887;2142;109;2074;2;1;50188;0;50188
13166;108;85;3446;3;2;25093;0;50186
22596;81;35;2521;3;8;7380;8856;50184
29000;2009;34;4626;2;5;10036;0;50180
8621;2174;106;1784;4;1;50179;0;50179
2567;523;5;4038;3;3;16725;0;50175
11432;1331;85;3229;3;3;19676;8854;50174
7648;447;92;4432;3;1;50169;0;50169
29235;1205;106;3383;3;1;55733;5573;50160
3763;1117;15;4215;3;1;50159;0;50159
30387;491;69;1059;3;6;8359;0;50154
26020;359;50;2088;3;2;29501;8850;50152
5614;552;85;73;3;2;25074;0;50148
27135;471;16;317;3;2;25073;0;50146
30364;364;1;2375;3;2;27857;5571;50143
22029;1718;65;2948;3;2;25065;0;50130
6203;1995;42;4819;5;6;8354;0;50124
36526;1307;71;980;2;1;50110;0;50110
39561;1472;85;4626;4;3;22271;16703;50110
13313;415;88;4120;3;1;50097;0;50097
37459;2053;5;1124;5;3;16699;0;50097
3419;522;59;2960;3;6;8789;2637;50097
35689;1260;8;535;3;1;50092;0;50092
5341;1750;7;1763;2;2;25046;0;50092
20408;1211;47;3072;1;4;12521;0;50084
1753;29;33;4731;3;2;25041;0;50082
38436;1599;97;3050;2;2;25040;0;50080
6097;111;97;1114;3;2;25035;0;50070
12030;704;119;4814;4;6;8784;2635;50069
22395;1064;79;366;5;2;26348;2635;50061
17669;1077;43;680;3;3;16686;0;50058
27189;1026;30;849;4;4;12513;0;50052
21499;402;1;2290;3;2;25023;0;50046
25253;738;2;4019;4;3;16682;0;50046
27219;1081;106;4651;2;1;55605;5560;50045
3196;1070;32;1699;5;2;25021;0;50042
12190;985;71;4235;2;1;50041;0;50041
28735;792;72;1521;4;2;25018;0;50036
34911;1321;106;4838;4;1;58864;8830;50034
33639;121;88;3288;3;1;52665;2633;50032
21868;261;98;1191;3;2;31269;12508;50030
18650;1482;85;2160;1;2;25014;0;50028
10573;675;59;30;4;5;10004;0;50020
4699;314;5;2417;3;3;16672;0;50016
13928;73;8;3959;3;1;50002;0;50002
15128;1050;71;1226;2;1;50001;0;50001
34445;1447;106;753;3;1;55556;5556;50000
17137;1180;106;1927;5;1;50000;0;50000
12405;2180;85;1931;1;2;24998;0;49996
36373;2158;79;1537;5;2;24997;0;49994
32244;2087;113;1167;1;1;49984;0;49984
38518;167;70;2260;3;6;11901;21422;49984
2869;641;17;263;4;10;6248;12496;49984
408;26;52;3626;3;10;4998;0;49980
9714;509;108;4520;3;3;16658;0;49974
21738;1402;42;1841;2;6;10411;12493;49973
25540;1089;8;2640;2;1;49972;0;49972
6714;1781;49;562;5;5;10520;2630;49970
24872;1787;80;4180;4;4;12492;0;49968
8585;1048;40;810;2;1;49958;0;49958
6590;1703;64;1568;4;10;4994;0;49940
7688;710;50;4288;4;2;31212;12485;49939
36572;576;115;3479;3;2;24967;0;49934
26339;1266;88;3059;4;1;55480;5548;49932
37061;1746;73;3968;2;2;35664;21398;49930
37192;389;90;2368;3;2;35663;21398;49928
22874;1492;2;2543;4;3;16642;0;49926
39705;1878;56;1785;2;3;16640;0;49920
32042;1696;51;3712;3;2;24959;0;49918
38110;766;88;4552;3;1;55456;5546;49910
11232;1290;45;2340;3;2;24948;0;49896
30840;926;59;19;2;6;8316;0;49896
1882;1885;65;379;1;2;24942;0;49884
30324;17;7;1664;3;2;24939;0;49878
36858;1052;113;656;3;1;49876;0;49876
31025;1872;60;2902;5;8;8312;16624;49872
17845;2161;17;4153;2;10;6233;12466;49864
24125;363;115;1321;3;2;24930;0;49860
18378;1241;92;4015;4;1;49859;0;49859
7457;1284;118;1226;2;2;24926;0;49852
16626;1205;45;2131;5;2;24923;0;49846
13889;458;32;2558;3;2;24916;0;49832
22076;745;1;1265;4;2;31144;12458;49830
10159;1951;106;1333;3;1;55366;5537;49829
10352;1477;40;2777;5;1;49828;0;49828
21461;1537;15;3821;1;1;49821;0;49821
36597;1392;6;3893;2;2;33214;16607;49821
20996;344;1;2924;3;2;24908;0;49816
23764;531;67;2324;3;3;16605;0;49815
20787;1068;31;321;5;5;11721;8791;49814
17821;1766;92;89;1;1;49813;0;49813
30020;661;112;1247;3;4;12453;0;49812
22265;1497;15;3155;1;1;52432;2622;49810
8681;22;89;1879;3;1;71149;21345;49804
26136;1068;115;4172;5;2;24901;0;49802
5759;995;71;;4;1;49799;0;49799
11035;1722;35;2257;4;6;8299;0;49794
10984;804;19;1929;4;2;24891;0;49782
9876;198;3;751;3;1;71113;21334;49779
9165;2089;108;388;4;3;16591;0;49773
23530;1363;57;1758;2;3;16590;0;49770
39614;423;109;2258;3;1;49759;0;49759
666;348;77;906;3;5;9950;0;49750
30463;339;76;2433;3;3;16583;0;49749
39953;504;88;1533;3;1;52366;2618;49748
29953;791;48;625;4;8;6217;0;49736
16912;1418;28;306;3;6;8288;0;49728
10611;1129;7;4773;4;2;24863;0;49726
19087;237;2;99;3;3;16575;0;49725
2219;1884;16;3087;5;2;26169;2617;49721
31157;109;62;1637;3;8;6215;0;49720
29889;1718;92;276;3;1;49703;0;49703
16237;244;93;736;3;2;33135;16568;49702
27724;656;115;2582;4;2;24848;0;49696
12515;1708;97;300;1;2;24848;0;49696
34152;383;81;3474;3;6;8282;0;49692
1518;1943;109;2758;1;1;49690;0;49690
17692;654;97;4371;4;2;24839;0;49678
37104;2004;31;397;1;5;9935;0;49675
24095;1652;5;3263;3;3;16558;0;49674
144;684;106;1866;4;1;49663;0;49663
4973;1102;6;4077;2;2;31038;12415;49661
6077;737;19;721;4;2;27586;5517;49655
14504;1100;85;3591;2;2;24827;0;49654
39856;1800;19;1516;2;2;24827;0;49654
16836;297;84;4724;3;1;49653;0;49653
34298;1380;88;1139;5;1;49630;0;49630
35621;1268;3;1484;3;1;66166;16542;49624
23230;174;31;824;3;5;10447;2612;49623
22014;76;99;2390;3;1;49610;0;49610
27709;1143;106;4484;4;;49610;0;49610
2643;1682;2;3440;2;4;14591;8755;49609
1542;240;118;3980;3;3;20670;12402;49608
29372;589;60;516;3;5;9920;0;49600
11133;738;118;2443;4;2;24794;0;49588
17264;874;65;847;4;2;24790;0;49580
23003;639;2;2025;4;3;16525;0;49575
13758;1773;43;1935;3;3;16523;0;49569
38906;1407;2;670;3;3;16523;0;49569
25736;702;1;63;4;2;24784;0;49568
30877;1072;31;4623;5;5;11661;8746;49559
5904;849;85;2704;4;2;24779;0;49558
25546;472;84;4583;3;1;49555;0;49555
25307;1304;53;1312;4;10;6606;16515;49545
19469;907;56;1099;3;3;16512;0;49536
17018;207;78;1491;3;4;12382;0;49528
4837;852;71;831;5;1;49526;0;49526
9934;8;78;4462;3;4;12380;0;49520
18556;2170;67;71;1;4;12380;0;49520
1166;1767;92;1356;4;1;49519;0;49519
2755;1990;40;3044;3;1;49514;0;49514
1068;248;43;4904;3;3;16504;0;49512
13436;2089;118;2267;3;2;24755;0;49510
26903;556;67;3908;3;3;16503;0;49509
37380;1014;49;1505;2;5;9901;0;49505
32924;559;2;499;3;3;16498;0;49494
93;1633;8;3058;3;1;49488;0;49488
35963;348;92;2101;3;1;49483;0;49483
10109;729;43;2833;4;3;16492;0;49476
19293;1731;19;2428;1;2;24732;0;49464
24704;1612;46;20;4;8;6182;0;49456
30869;771;2;951;4;3;16483;0;49449
17223;2003;88;4391;1;1;49447;0;49447
21608;1759;85;1780;3;2;24720;0;49440
15868;2008;115;3045;1;2;24720;0;49440
12443;1979;85;4233;3;2;24719;0;49438
22221;571;45;3487;3;2;24719;0;49438
6407;751;113;4091;3;1;49436;0;49436
4106;1417;50;1646;3;2;32957;16478;49436
2883;464;79;2472;3;2;24718;0;49436
5349;1023;71;3398;4;1;49434;0;49434
14538;540;79;4591;3;2;24717;0;49434
22017;1718;35;3745;3;8;7724;12358;49434
28688;1703;102;4940;3;3;18307;5492;49429
18332;1068;51;4124;2;2;27460;5492;49428
7129;740;71;3393;4;1;49424;0;49424
32922;1464;44;3994;5;4;12356;0;49424
21648;50;2;3701;3;3;16474;0;49422
20481;1831;8;47;3;1;49416;0;49416
10141;63;56;4847;3;3;16472;0;49416
793;1070;33;1028;4;3;19375;8719;49406
19225;673;6;4002;4;2;29060;8718;49402
12538;1539;92;3852;5;1;49400;0;49400
3526;335;5;2584;3;3;20583;12350;49399
20382;683;33;4867;3;2;24699;0;49398
12891;1408;5;3531;3;3;16464;0;49392
32381;1497;19;2395;4;2;25992;2599;49385
13762;1057;32;211;5;2;24691;0;49382
2693;24;92;1911;3;1;49380;0;49380
20613;1960;56;4400;5;3;16459;0;49377
30220;555;84;176;3;1;49375;0;49375
14530;1028;74;2035;5;4;15428;12342;49370
12758;1888;88;4378;1;1;61706;12341;49365
39660;177;99;2574;3;;49349;0;49349
12381;713;33;40;4;3;23499;21149;49348
30245;2050;7;1776;3;2;24672;0;49344
34543;2145;106;4320;3;1;49343;0;49343
21543;1863;19;1531;1;2;24671;0;49342
35075;1298;43;3700;5;3;16445;0;49335
39200;2128;68;1130;5;3;16445;0;49335
13438;1675;97;590;1;2;24667;0;49334
27607;1157;56;2951;4;4;12333;0;49332
17729;1132;8;1838;4;1;49329;0;49329
18016;1892;79;2316;1;2;24662;0;49324
35964;818;16;4099;3;2;24660;0;49320
16267;2080;44;3600;3;4;12330;0;49320
30065;1766;107;2842;1;1;70452;21136;49316
4113;151;79;4480;3;2;24656;0;49312
20177;1879;1;3588;2;2;24656;0;49312
28305;1802;99;924;2;1;49307;0;49307
35288;159;45;3501;3;2;24651;0;49302
4347;1724;70;4393;2;4;12325;0;49300
30997;1698;99;442;1;1;49287;0;49287
8597;1113;106;1390;3;1;49283;0;49283
7480;1016;15;2312;2;1;49274;0;49274
35386;967;99;4142;2;1;49273;0;49273
14745;255;108;1151;3;3;16423;0;49269
5202;2144;33;4430;2;3;21897;16423;49268
7904;1732;71;2350;2;1;49259;0;49259
629;74;74;3294;3;4;15393;12314;49258
31972;227;99;4752;3;1;49257;0;49257
24638;1049;102;1299;2;3;16419;0;49257
36483;1132;1;4489;2;2;24628;0;49256
30873;1446;97;2833;1;2;24628;0;49256
20723;2084;92;3591;5;1;49253;0;49253
13263;1427;113;2082;3;1;49245;0;49245
31226;322;78;3182;3;4;12311;0;49244
30102;417;16;4509;3;2;24620;0;49240
7763;885;71;4874;5;1;49238;0;49238
30381;269;15;4116;3;1;49236;0;49236
33064;970;97;2073;4;2;24618;0;49236
6551;763;67;160;4;3;16412;0;49236
26776;1219;8;3458;1;1;49235;0;49235
38842;939;15;4246;2;;57922;8688;49234
1409;1232;97;2342;3;2;24616;0;49232
14193;1062;70;91;2;4;12307;0;49228
38256;2165;80;4605;5;4;12303;0;49212
34201;674;57;3970;4;3;16401;0;49203
22641;1035;106;3866;3;1;49201;0;49201
32951;1004;93;4012;2;2;32798;16399;49197
6064;1202;102;3584;5;3;16399;0;49197
876;356;118;131;3;2;24597;0;49194
8752;439;66;2413;3;3;18218;5465;49189
30852;1;88;4652;3;1;61483;12297;49186
12701;1061;28;2268;3;5;9837;0;49185
22301;639;7;;4;2;24587;0;49174
5762;2033;30;3029;1;4;12289;0;49156
16053;1325;31;4434;4;5;9831;0;49155
32912;1501;72;3436;3;2;27308;5462;49154
5477;752;16;1458;4;2;24577;0;49154
12247;66;109;2342;3;1;49152;0;49152
9828;1130;106;278;5;1;49151;0;49151
14590;199;106;3279;3;1;49148;0;49148
5471;1472;112;923;1;5;12286;12286;49144
34255;720;113;2960;4;1;49133;0;49133
17539;2062;67;1671;2;3;16376;0;49128
25669;1049;72;3432;3;2;24560;0;49120
27687;1504;115;444;5;2;27287;5457;49117
33836;71;109;1894;3;1;49115;0;49115
12779;1636;4;1225;4;3;21824;16368;49104
13631;403;15;1149;3;1;49096;0;49096
20768;1775;80;1271;4;4;12273;0;49092
24231;447;99;4313;3;1;49086;0;49086
21438;1737;56;1770;2;3;16358;0;49074
36192;981;84;1097;4;1;49072;0;49072
17209;1585;33;2117;5;2;24535;0;49070
14924;1126;33;4043;2;2;2453100;0;49062
22694;1894;43;2050;3;3;17214;2582;49060
13755;430;56;2772;3;5;14017;21026;49059
16210;767;19;4157;4;2;30657;12263;49051
23422;157;75;4463;3;2;32696;16348;49044
29420;761;70;2991;3;4;12260;0;49040
4426;890;8;3228;5;1;49034;0;49034
19640;511;67;2538;3;3;16340;0;49020
34586;263;78;3554;3;4;12255;0;49020
2795;993;84;1003;2;1;49008;0;49008
32404;254;8;3609;3;1;49003;0;49003
27776;869;43;526;5;3;16334;0;49002
35232;363;59;3472;3;6;8167;0;49002
1238;1053;32;2200;5;2;24500;0;49000
12073;339;76;3821;3;3;16331;0;48993
32392;1033;57;3260;2;3;16330;0;48990
30810;1274;118;1942;1;2;24494;0;48988
1926;207;47;1531;3;4;12247;0;48988
4394;95;32;10;3;2;25781;2578;48984
19020;274;71;;3;1;48981;0;48981
39263;1786;115;2336;5;2;24490;0;48980
